doctor_name,specialization,city,clinic,rating,reviews_count,experience_years,price,consultation_format,source,profile_url,price_segment
Ежбанов Бахыт Ибраимович,Врач УЗИ • Врач функциональной диагностики,Талгар,"Медицинский центр ""ИНТЕРМЕДИКАЛ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/332293331720523195,unknown
Рудских Татьяна Александровна,Педиатр • Эндокринолог,Алматы,"Медицинский центр ""DOBRO MEDICAL""",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/926722321486367867,unknown
Тебеев Азимхан Кайыпназарович,Хирург • Хирург детский,Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/675621401701337358,unknown
Сабралиева Ляззат Рахманбергеновна,"Невропатолог детский • Невропатолог, Невролог",Алматы,"Медицинский центр ""ГУЛЬ-КАНАТ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/572291241712575819,unknown
Шин Эдуард Владиславович,Ангиохирург • Хирург,Талгар,"Медицинский центр ""ИНТЕРМЕДИКАЛ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/431135531720595531,unknown
Комендантова Ольга Викторовна,Инфекционист • Педиатр,Астана,"Медицинский центр ""АЙЯ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/166538891662716866,unknown
Хасанов Тимурлан Тахирович,Семейный врач,Алматы,"Медицинский центр ""IMC"" на Муканова",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/738650821671811991,unknown
Распекова Лаззат Кыбраевна,Акушер-гинеколог • Гинеколог,Тараз,"Медицинский центр ""МЕЙІРІМ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/658956391484213878,unknown
Огай Виктория Олеговна,Врач УЗИ,Алматы,"ТОО ""Центр молекулярной медицины""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/601445861695982926,unknown
Мачнов Игорь Владимирович,"Врач функциональной диагностики • Невропатолог, Невролог",Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/614347941701265876,unknown
Ильясов Дастан Уәлиханұлы,Врач КТ,Алматы,"Медицинский центр ""КЕРУЕН MEDICUS""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/569700981695026338,unknown
Бахытова Нұргүл Бауыржанқызы,"Невропатолог, Невролог",Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/157677191698398132,unknown
Сулейменова Лаура Сериковна,Стоматолог • Стоматолог-ортодонт,Алматы,"Стоматологическая клиника ""КЛАССИК-АР""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/615834241695727917,unknown
Шагиева Гульзат Абдулаевна,Гастроэнтеролог • Терапевт,Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/262913681701259450,unknown
Лившиц Нина Викторовна,Врач УЗИ,Алматы,Институт репродуктивной медицины на Толе би,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/477809951481177706,unknown
Вдовцев Вадим Юрьевич,Андролог • Уролог,Алматы,"Клиника мужского здоровья ""UROPRO""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/937004691509697322,unknown
Ибраимова Дилнур Шухратовна,Стоматолог • Стоматолог детский,Алматы,"Стоматологическая клиника ""WHITESTORY by KIDS SMILE"" на Азербаева",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/144798431501128355,unknown
Райн Анна Владимировна,Врач УЗИ,Караганда,"Клиника ""КРИСТИНА""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/19024721642678285,unknown
Сулейменов Ерлан Талгатович,Врач УЗИ • Сосудистый хирург • Хирург,Алматы,"Клиника ""ДОСТАР МЕД СЕРВИС"" в Алмагуле",5.0,7.0,,,,doctor.kz,https://doctor.kz/doctors/424730061509698042,unknown
Жаймырзаева Гүлбану Әзімханқызы,Гинеколог,Алматы,"Медицинский центр ""SMART HEALTH UNIVERSITY CITY""",5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/850721781595833846,unknown
Балтабаева Бибикул Тулегенкызы,Врач УЗИ,Шымкент,"Медицинский центр ""ЭСКУЛАП VITA""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/737274001693555038,unknown
Шеримбетова Алия Исаковна,Фтизиатр,Алматы,"Медицинский центр Эмирмед (г.Алматы, ул.Нусупбекова, 26/1)",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/927933161658222101,unknown
Азимов Шухрат Абдулхамитугли,Врач УЗИ,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/866502851481693734,unknown
Шейнберг Аркадий Борисович,Ортопед детский • Травматолог • Хирург • Хирург детский • Хирург-ортопед,Алматы,"Педиатрический центр ""КАРУДО"" на Навои",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/834828111511251757,unknown
Голубенко Ирина Викторовна,Эндокринолог,Алматы,"Медицинский центр ""MED LAB ЭКСПРЕСС""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/847386291499742300,unknown
Ташметов Эльярбек Розматжанович,Пластический хирург • Хирург,Караганда,"Клиника ""КРИСТИНА""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/589409361642676775,unknown
Ивакина Марина Алексеевна,Дерматокосметолог • Дерматолог • Онколог,Алматы,Клиника Оксаны Малицкой,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/457687371696407824,unknown
Руденко Сергей Александрович,Врач КТ • Врач МРТ • Рентгенолог,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/624959301482228781,unknown
Тургинбаева Айжан Шалабаевна,"ЛОР, Оториноларинголог • Сурдолог",Алматы,"ЛОР центр ""AI-MEDICUS""",1.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/892769101501050807,unknown
Бодымова Махаббат Есенгельдиновна,Стоматолог • Стоматолог детский • Стоматолог-ортодонт • Стоматолог-терапевт,Алматы,"Стоматологическая клиника ""WHITESTORY by KIDS SMILE"" на Азербаева",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/354382861619604705,unknown
Колесникова Марина Александровна,Рентгенолог,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/389014301698833318,unknown
Мауленов Аскат Даулетович,Анестезиолог-реаниматолог,Шымкент,"Медицинский центр ""DAUMED""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/1684051698914343,unknown
Оразданова Диляра Рызатовна,Врач общей практики (ВОП),Отеген Батыр,"Медицинский центр ""АРУ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/196320691712057064,unknown
Бекмурзаева Бахыткуль Джамбуловна,Аллерголог • Иммунолог • Педиатр • Терапевт,Алматы,"Медицинский центр ""MED LAB ЭКСПРЕСС""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/782689681484550573,unknown
Саугабаева Айгерим Манарбеккызы,Стоматолог • Стоматолог-ортодонт • Стоматолог-терапевт,Атырау,"ИП Исмагулов Ж ""Стоматологическая клиника ""СМАҒҰЛ ДЕНТ - ЛЕСХОЗ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/826044001496990361,unknown
Амралин Сакен Еркинбекович,"Офтальмолог, Окулист",Алматы,"ТОО ""Лазерный центр Коновалова""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/540763321605699664,unknown
Цхай Алена Юрьевна,Врач общей практики (ВОП) • Гинеколог-эндокринолог • Дерматолог • Эндокринолог,Алматы,"Медицинский центр ""КРИАЛ-МЕД""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/107541051695289416,unknown
Альбекова Жанар Сермановна,Эндокринолог,Астана,"Медицинский центр ""АЙЯ""",5.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/632046131550547813,unknown
Высочина Мария Анатольевна,Педиатр,Алматы,"Клиника ""ДОСТАР МЕД А"" в мкр Айнабулак 2, 71 Д",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/492232361693988872,unknown
Кабилдина Найля Амирбековна,Маммолог • Онколог,Караганда,"Клиника ""КРИСТИНА""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/830227501529648843,unknown
Утажиев Багдат Габитович,"Врач, инструктор ЛФК • Кинезитерапевт • Реабилитолог • Ревматолог",Тараз,Центр ДОКТОРА БУБНОВСКОГО,5.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/949850241484215615,unknown
Тулетова Айнур Серикбаевна,Акушер-гинеколог • Гинеколог • Гинеколог детский,Астана,"Медицинский центр ""ANA CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/936745031481535954,unknown
Еспаева Раушан Нурхадировна,Гинеколог,Алматы,"ТОО ""Центр молекулярной медицины""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/494720251493359160,unknown
Алимбаева Алия Рахметуллиновна,Невропатолог детский • Педиатр • Реабилитолог,Семей (Семипалатинск),"Детский реабилитационный центр ""ТОКТАМЫС""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/838182281692338028,unknown
Кузнецова Ольга Григорьевна,Акушер-гинеколог • Гинеколог,Астана,"Медицинский центр ""АЙЯ""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/554024061663222277,unknown
Саухатова Айгерим Сматовна,Акушер-гинеколог • Гинеколог,Шымкент,"Медицинский центр ""DAUMED""",5.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/734151381482290582,unknown
Алибек Ернар,Иглотерапевт • Реабилитолог,Семей (Семипалатинск),"Детский реабилитационный центр ""ТОКТАМЫС""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/15459861692340318,unknown
